row,run,allocator,lib,throughput,steady,post_rss,peak_rss,minor_faults,work_ms,tail_ms,remote_live,rounded_live,log
small_interleaved_remote90,4,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,36266980.739,36902967.361,147046400,147193856,35791,43.357,3.876,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run4_hz4.log
small_interleaved_remote90,5,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,60613713.087,62302838.288,34996224,34996224,6943,25.681,3.910,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run5_tcmalloc.log
small_interleaved_remote90,5,system,system,6010145.494,6154947.345,4464640,142245888,37931,259.953,126.200,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run5_system.log
small_interleaved_remote90,5,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,56151029.424,59030126.172,3276800,22806528,5306,27.105,12.550,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run5_hz8.log
small_interleaved_remote90,5,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,25179946.917,30124206.623,119857152,124125184,47972,53.113,10.161,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run5_hz3.log
small_interleaved_remote90,5,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,36575611.985,37214263.939,145346560,145489920,35392,42.994,6.850,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run5_hz4.log
small_interleaved_remote90,5,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,11360633.300,11418184.388,9568256,9568256,2031,140.127,2.570,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run5_mimalloc.log
small_interleaved_remote90,6,system,system,5989815.808,6135782.669,4665344,142774272,36695,260.765,132.037,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run6_system.log
small_interleaved_remote90,6,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,54943711.541,57184150.226,3186688,21757952,5098,27.980,14.068,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run6_hz8.log
small_interleaved_remote90,6,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,23388929.599,27399917.221,126742528,131072000,50839,58.394,13.204,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run6_hz3.log
small_interleaved_remote90,6,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,36128729.010,36472014.613,147701760,147980288,35816,43.869,5.243,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run6_hz4.log
small_interleaved_remote90,6,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,11065538.000,11133224.013,18219008,18219008,4090,143.714,4.799,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run6_mimalloc.log
small_interleaved_remote90,6,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,62178319.493,63943553.189,34734080,34734080,6850,25.022,2.711,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run6_tcmalloc.log
small_interleaved_remote90,7,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,53048686.460,54904608.048,3198976,24903680,5876,29.141,12.184,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run7_hz8.log
small_interleaved_remote90,7,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,23978245.377,28996704.597,140652544,144965632,54534,55.179,16.517,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run7_hz3.log
small_interleaved_remote90,7,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,35775120.188,36395599.972,147312640,147456000,35708,43.961,5.769,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run7_hz4.log
small_interleaved_remote90,7,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,11427467.862,11487304.210,9306112,9306112,1931,139.284,3.803,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run7_mimalloc.log
small_interleaved_remote90,7,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,56941187.725,58595186.984,46923776,46923776,9834,27.306,5.622,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run7_tcmalloc.log
small_interleaved_remote90,7,system,system,6570765.738,6843714.619,4476928,140435456,41967,233.791,41.345,,,/mnt/workdisk/public_share/hakozuna_repo/bench_results/hz8_same_run_matrix_20260623T174503Z/small_interleaved_remote90_run7_system.log
